"index 	 lat 	 long 	 speed 	 date 	 time 	 air_val 	 dust 	 gsr"
"0	51.522943	-0.131100	0.00	10524	10202200	29	0.62	322"
"1	51.522935	-0.131093	0.22	10524	10202300	23	0.62	330"
"2	51.522928	-0.131082	0.22	10524	10202400	23	0.62	319"
"3	51.522922	-0.131080	0.59	10524	10202421	23	0.62	310"
"4	51.522897	-0.131073	1.39	10524	10202600	23	0.62	307"
"5	51.522890	-0.131088	1.80	10524	10202700	22	0.62	306"
"6	51.522885	-0.131102	2.20	10524	10202800	22	0.62	304"
"7	51.522878	-0.131110	1.83	10524	10202900	22	0.62	296"
"8	51.522867	-0.131110	1.61	10524	10203020	22	0.62	287"
"9	51.522853	-0.131120	1.61	10524	10203200	21	0.62	287"
"10	51.522850	-0.131132	1.90	10524	10203300	21	0.62	288"
"11	51.522847	-0.131142	1.99	10524	10203400	21	0.62	290"
"12	51.522842	-0.131147	1.83	10524	10203500	21	0.62	291"
"13	51.522833	-0.131155	2.08	10524	10203620	21	0.62	293"
"14	51.522833	-0.131155	2.04	10524	10203620	22	0.62	294"
"15	51.522817	-0.131172	2.50	10524	10203800	22	0.62	295"
"16	51.522800	-0.131172	2.69	10524	10203900	21	0.62	297"
"17	51.522788	-0.131177	2.74	10524	10204000	21	0.62	297"
"18	51.522775	-0.131182	2.75	10524	10204100	21	0.62	294"
"19	51.522762	-0.131178	2.30	10524	10204221	21	0.62	292"
"20	51.522748	-0.131187	2.30	10524	10204400	21	0.62	293"
"21	51.522740	-0.131188	2.20	10524	10204500	21	0.62	296"
"22	51.522728	-0.131185	2.20	10524	10204600	21	0.62	294"
"23	51.522710	-0.131178	1.97	10524	10204700	22	0.62	292"
"24	51.522692	-0.131168	2.07	10524	10204822	21	0.62	293"
"25	51.522692	-0.131168	2.13	10524	10204822	18	0.62	294"
"26	51.522670	-0.131160	2.13	10524	10205000	21	0.62	293"
"27	51.522642	-0.131123	2.59	10524	10205100	22	0.62	292"
"28	51.522628	-0.131105	2.61	10524	10205200	21	0.62	294"
"29	51.522620	-0.131092	2.62	10524	10205300	21	0.62	295"
"30	51.522623	-0.131067	2.52	10524	10205420	21	0.62	296"
"31	51.522610	-0.131048	2.52	10524	10205600	21	0.62	297"
"32	51.522602	-0.131033	2.29	10524	10205700	22	0.62	298"
"33	51.522595	-0.131007	2.26	10524	10205800	21	0.62	298"
"34	51.522578	-0.130980	2.82	10524	10205900	21	0.62	291"
"35	51.522560	-0.130948	2.83	10524	10210020	21	0.62	286"
"36	51.522560	-0.130948	3.08	10524	10210020	21	0.62	287"
"37	51.522545	-0.130922	3.06	10524	10210200	21	0.62	289"
"38	51.522528	-0.130892	3.26	10524	10210300	21	0.62	286"
"39	51.522518	-0.130873	3.27	10524	10210400	22	0.62	285"
"40	51.522510	-0.130858	3.26	10524	10210500	21	0.62	285"
"41	51.522502	-0.130840	3.23	10524	10210621	21	0.62	286"
"42	51.522488	-0.130812	3.23	10524	10210800	21	0.62	286"
"43	51.522487	-0.130803	3.23	10524	10210900	21	0.62	287"
"44	51.522482	-0.130790	3.23	10524	10211000	21	0.62	288"
"45	51.522477	-0.130775	3.12	10524	10211100	21	0.62	285"
"46	51.522477	-0.130758	3.07	10524	10211221	21	0.62	283"
"47	51.522477	-0.130758	3.05	10524	10211221	21	0.62	284"
"48	51.522473	-0.130737	2.85	10524	10211400	21	0.62	284"
"49	51.522480	-0.130730	2.66	10524	10211500	21	0.62	284"
"50	51.522478	-0.130712	2.72	10524	10211600	21	0.62	285"
"51	51.522480	-0.130698	2.72	10524	10211700	21	0.62	283"
"52	51.522493	-0.130692	2.59	10524	10211821	21	0.62	284"
"53	51.522500	-0.130652	2.59	10524	10212100	21	0.62	285"
"54	51.522508	-0.130618	2.77	10524	10212200	21	0.62	283"
"55	51.522512	-0.130587	2.77	10524	10212300	21	0.62	282"
"56	51.522517	-0.130550	0.96	10524	10212400	21	0.62	279"
"57	51.522522	-0.130532	0.92	10524	10212421	21	0.62	271"
"58	51.522518	-0.130510	2.23	10524	10212600	21	0.62	268"
"59	51.522517	-0.130517	1.83	10524	10212700	21	0.62	267"
"60	51.522517	-0.130530	1.88	10524	10212800	20	0.62	268"
"61	51.522512	-0.130522	1.90	10524	10212900	20	0.62	269"
"62	51.522503	-0.130495	1.96	10524	10213021	21	0.62	265"
"63	51.522487	-0.130495	1.96	10524	10213200	20	0.62	266"
"64	51.522478	-0.130490	1.88	10524	10213300	21	0.62	263"
"65	51.522463	-0.130488	1.88	10524	10213400	20	0.62	260"
"66	51.522455	-0.130487	1.54	10524	10213500	20	0.62	261"
"67	51.522440	-0.130485	1.60	10524	10213621	20	0.62	261"
"68	51.522440	-0.130485	1.63	10524	10213621	20	0.62	260"
"69	51.522427	-0.130480	1.66	10524	10213800	20	0.62	254"
"70	51.522415	-0.130475	1.71	10524	10213900	20	0.62	253"
"71	51.522405	-0.130470	1.90	10524	10214000	20	0.62	257"
"72	51.522393	-0.130458	1.93	10524	10214100	20	0.62	258"
"73	51.522378	-0.130442	1.98	10524	10214221	19	0.62	258"
"74	51.522363	-0.130420	1.98	10524	10214400	19	0.62	258"
"75	51.522358	-0.130410	2.00	10524	10214500	20	0.62	255"
"76	51.522352	-0.130393	2.00	10524	10214600	20	0.62	256"
"77	51.522348	-0.130373	2.07	10524	10214700	20	0.62	258"
"78	51.522347	-0.130360	2.09	10524	10214821	20	0.62	259"
"79	51.522345	-0.130348	2.09	10524	10215000	20	0.62	260"
"80	51.522340	-0.130342	2.09	10524	10215100	20	0.62	262"
"81	51.522322	-0.130353	2.09	10524	10215200	20	0.62	263"
"82	51.522312	-0.130345	1.85	10524	10215300	20	0.62	264"
"83	51.522267	-0.130357	1.86	10524	10215421	20	0.62	265"
"84	51.522262	-0.130347	1.86	10524	10215600	20	0.62	267"
"85	51.522253	-0.130342	1.86	10524	10215700	20	0.62	268"
"86	51.522245	-0.130328	1.86	10524	10215800	20	0.62	267"
"87	51.522238	-0.130313	2.13	10524	10215900	21	0.62	267"
"88	51.522227	-0.130295	2.15	10524	10220020	20	0.62	268"
"89	51.522227	-0.130295	2.23	10524	10220020	20	0.62	267"
"90	51.522217	-0.130275	2.26	10524	10220200	20	0.62	266"
"91	51.522210	-0.130262	2.29	10524	10220300	20	0.62	266"
"92	51.522203	-0.130250	2.31	10524	10220400	20	0.62	265"
"93	51.522220	-0.130260	1.96	10524	10220500	21	0.62	265"
"94	51.522228	-0.130260	1.86	10524	10220620	20	0.62	266"
"95	51.522225	-0.130247	1.86	10524	10220800	21	0.62	266"
"96	51.522223	-0.130242	1.62	10524	10220900	20	0.62	266"
"97	51.522220	-0.130233	1.62	10524	10221000	20	0.62	266"
"98	51.522217	-0.130225	1.66	10524	10221100	21	0.62	267"
"99	51.522218	-0.130215	1.67	10524	10221221	21	0.62	268"
"100	51.522218	-0.130215	1.67	10524	10221221	21	0.62	267"
"101	51.522208	-0.130187	2.13	10524	10221400	20	0.62	264"
"102	51.522200	-0.130165	2.39	10524	10221500	20	0.62	264"
"103	51.522197	-0.130150	2.39	10524	10221600	19	0.62	265"
"104	51.522195	-0.130142	2.16	10524	10221700	20	0.62	268"
"105	51.522198	-0.130118	0.85	10524	10221820	20	0.62	269"
"106	51.522190	-0.130045	0.85	10524	10222100	21	0.62	270"
"107	51.522183	-0.130017	0.85	10524	10222200	22	0.62	269"
"108	51.522178	-0.130012	0.84	10524	10222300	21	0.62	270"
"109	51.522178	-0.130012	2.06	10524	10222400	20	0.62	271"
"110	51.522180	-0.130010	2.03	10524	10222420	21	0.62	272"
"111	51.522173	-0.129988	1.99	10524	10222600	21	0.62	274"
"112	51.522170	-0.129978	1.94	10524	10222700	21	0.62	275"
"113	51.522167	-0.129967	1.92	10524	10222800	21	0.62	276"
"114	51.522163	-0.129957	1.94	10524	10222900	21	0.62	277"
"115	51.522163	-0.129953	2.15	10524	10223020	21	0.62	277"
"116	51.522152	-0.129925	2.15	10524	10223200	21	0.62	277"
"117	51.522143	-0.129905	2.53	10524	10223300	21	0.62	277"
"118	51.522152	-0.129878	2.53	10524	10223400	21	0.62	277"
"119	51.522148	-0.129865	2.45	10524	10223500	21	0.62	277"
"120	51.522140	-0.129852	2.38	10524	10223620	21	0.62	272"
"121	51.522138	-0.129833	2.38	10524	10223800	20	0.62	270"
"122	51.522138	-0.129823	2.30	10524	10223900	21	0.62	273"
"123	51.522137	-0.129813	2.24	10524	10224000	21	0.62	274"
"124	51.522137	-0.129805	2.15	10524	10224100	21	0.62	274"
"125	51.522127	-0.129793	2.11	10524	10224221	21	0.62	275"
"126	51.522127	-0.129793	2.08	10524	10224221	21	0.62	273"
"127	51.522115	-0.129772	2.37	10524	10224400	21	0.62	270"
"128	51.522110	-0.129753	2.58	10524	10224500	21	0.62	270"
"129	51.522108	-0.129737	2.59	10524	10224600	21	0.62	271"
"130	51.522113	-0.129698	0.94	10524	10224700	21	0.62	272"
"131	51.522117	-0.129695	2.35	10524	10224821	21	0.62	273"
"132	51.522108	-0.129660	2.35	10524	10225100	21	0.62	268"
"133	51.522107	-0.129648	2.35	10524	10225200	21	0.62	269"
"134	51.522103	-0.129632	2.35	10524	10225300	21	0.62	270"
"135	51.522098	-0.129620	2.57	10524	10225400	21	0.62	270"
"136	51.522100	-0.129613	2.58	10524	10225421	21	0.62	270"
"137	51.522087	-0.129590	2.60	10524	10225600	21	0.62	271"
"138	51.522080	-0.129578	2.61	10524	10225700	21	0.62	272"
"139	51.522073	-0.129565	2.61	10524	10225800	21	0.62	273"
"140	51.522067	-0.129547	2.62	10524	10225900	21	0.62	273"
"141	51.522067	-0.129517	2.68	10524	10230022	21	0.62	272"
"142	51.522047	-0.129483	2.68	10524	10230200	21	0.62	272"
"143	51.522038	-0.129465	2.72	10524	10230300	21	0.62	273"
"144	51.522037	-0.129450	2.72	10524	10230400	21	0.62	275"
"145	51.522028	-0.129438	2.74	10524	10230500	21	0.62	276"
"146	51.522028	-0.129430	2.70	10524	10230620	21	0.62	277"
"147	51.522028	-0.129430	2.51	10524	10230620	21	0.62	277"
"148	51.522022	-0.129410	2.52	10524	10230800	22	0.62	278"
"149	51.522040	-0.129427	2.06	10524	10230900	21	0.62	279"
"150	51.522053	-0.129423	2.06	10524	10231000	21	0.62	281"
"151	51.522052	-0.129397	2.57	10524	10231100	22	0.62	280"
"152	51.522067	-0.129388	2.47	10524	10231220	21	0.62	280"
"153	51.522048	-0.129357	2.47	10524	10231500	21	0.62	282"
"154	51.522047	-0.129347	2.45	10524	10231600	21	0.62	283"
"155	51.522040	-0.129347	2.45	10524	10231700	22	0.62	284"
"156	51.522035	-0.129345	2.16	10524	10231800	22	0.62	285"
"157	51.522037	-0.129352	2.11	10524	10231821	22	0.62	287"
"158	51.522025	-0.129332	2.11	10524	10232000	22	0.62	287"
"159	51.522020	-0.129340	1.60	10524	10232100	21	0.62	287"
"160	51.522012	-0.129333	1.61	10524	10232200	22	0.62	287"
"161	51.522003	-0.129328	1.68	10524	10232300	21	0.62	288"
"162	51.521992	-0.129325	1.92	10524	10232421	21	0.62	290"
"163	51.521980	-0.129305	1.92	10524	10232600	21	0.62	290"
"164	51.521957	-0.129305	2.14	10524	10232700	21	0.62	291"
"165	51.521925	-0.129308	2.19	10524	10232800	20	0.62	291"
"166	51.521860	-0.129317	2.62	10524	10232900	22	0.62	291"
"167	51.521733	-0.129345	3.08	10524	10233021	22	0.62	291"
"168	51.521733	-0.129345	3.15	10524	10233021	22	0.62	292"
"169	51.521650	-0.129358	3.73	10524	10233200	21	0.62	292"
"170	51.521552	-0.129392	4.03	10524	10233300	22	0.62	293"
"171	51.521440	-0.129408	4.29	10524	10233400	22	0.62	292"
"172	51.521357	-0.129420	4.20	10524	10233500	22	0.62	293"
"173	51.521208	-0.129462	3.37	10524	10233621	22	0.62	293"
"174	51.521187	-0.129452	3.37	10524	10233800	22	0.62	294"
"175	51.521173	-0.129435	2.74	10524	10233900	21	0.62	288"
"176	51.521177	-0.129430	2.76	10524	10234000	21	0.62	285"
"177	51.521182	-0.129423	2.12	10524	10234100	21	0.62	280"
"178	51.521173	-0.129415	1.69	10524	10234221	21	0.62	274"
"179	51.521173	-0.129415	1.61	10524	10234221	21	0.62	273"
"180	51.521163	-0.129393	2.04	10524	10234400	21	0.62	274"
"181	51.521160	-0.129380	2.42	10524	10234500	20	0.62	273"
"182	51.521138	-0.129370	2.36	10524	10234600	21	0.62	271"
"183	51.521138	-0.129363	1.93	10524	10234700	21	0.62	271"
"184	51.521128	-0.129342	1.73	10524	10234821	21	0.62	272"
"185	51.521127	-0.129322	1.73	10524	10235000	21	0.62	272"
"186	51.521120	-0.129298	2.04	10524	10235100	21	0.62	274"
"187	51.521125	-0.129283	2.04	10524	10235200	21	0.62	276"
"188	51.521128	-0.129268	3.37	10524	10235300	21	0.62	276"
"189	51.521133	-0.129265	2.96	10524	10235421	21	0.62	271"
"190	51.521133	-0.129265	2.88	10524	10235421	20	0.62	271"
"191	51.521142	-0.129250	2.46	10524	10235600	20	0.62	272"
"192	51.521142	-0.129225	2.69	10524	10235700	21	0.62	272"
"193	51.521147	-0.129210	2.34	10524	10235800	20	0.62	272"
"194	51.521152	-0.129193	2.52	10524	10235900	20	0.62	273"
"195	51.521717	-0.129200	2.29	10524	10240021	20	0.62	273"
"196	51.521738	-0.129197	2.29	10524	10240200	21	0.62	274"
"197	51.521747	-0.129195	1.89	10524	10240300	21	0.62	274"
"198	51.521758	-0.129190	2.62	10524	10240400	21	0.62	265"
"199	51.521767	-0.129180	2.69	10524	10240500	20	0.62	255"
"200	51.521785	-0.129178	2.23	10524	10240600	20	0.62	251"
"201	51.521793	-0.129173	1.85	10524	10240700	20	0.62	249"
"202	51.521803	-0.129177	1.27	10524	10240800	20	0.62	242"
"203	51.521813	-0.129180	2.72	10524	10240900	19	0.62	247"
"204	51.521820	-0.129183	2.76	10524	10241000	20	0.62	251"
"205	51.521825	-0.129177	2.15	10524	10241100	20	0.62	252"
"206	51.521830	-0.129175	1.85	10524	10241200	20	0.62	251"
"207	51.521835	-0.129165	2.32	10524	10241300	20	0.62	244"
"208	51.521833	-0.129133	2.32	10524	10241500	20	0.62	243"
"209	51.521823	-0.129105	2.32	10524	10241600	19	0.62	245"
"210	51.521820	-0.129085	2.81	10524	10241700	20	0.62	247"
"211	51.521802	-0.129047	3.18	10524	10241800	20	0.62	246"
"212	51.521792	-0.129027	4.34	10524	10241900	20	0.62	248"
"213	51.521792	-0.129005	3.28	10524	10242000	20	0.62	243"
"214	51.521790	-0.128990	2.96	10524	10242100	20	0.62	251"
"215	51.521785	-0.128970	3.00	10524	10242200	20	0.62	246"
"216	51.521785	-0.128950	2.49	10524	10242300	20	0.62	242"
"217	51.521782	-0.128912	4.40	10524	10242400	19	0.62	240"
"218	51.521780	-0.128883	4.41	10524	10242500	20	0.62	242"
"219	51.521783	-0.128867	3.29	10524	10242600	19	0.62	245"
"220	51.521792	-0.128838	3.25	10524	10242800	20	0.62	248"
"221	51.521807	-0.128828	3.46	10524	10242900	20	0.62	250"
"222	51.521825	-0.128827	3.23	10524	10243000	20	0.62	250"
"223	51.521843	-0.128823	2.97	10524	10243100	20	0.62	236"
"224	51.521860	-0.128820	2.77	10524	10243200	19	0.62	235"
"225	51.521897	-0.128840	2.42	10524	10243300	19	0.62	233"
"226	51.521913	-0.128833	2.62	10524	10243400	19	0.62	236"
"227	51.521923	-0.128830	1.45	10524	10243500	19	0.62	236"
"228	51.521930	-0.128825	1.27	10524	10243600	19	0.62	231"
"229	51.521938	-0.128825	1.63	10524	10243700	19	0.62	229"
"230	51.521953	-0.128827	2.69	10524	10243800	19	0.62	233"
"231	51.521958	-0.128792	2.69	10524	10244000	19	0.62	238"
"232	51.521963	-0.128778	2.62	10524	10244100	19	0.62	242"
"233	51.521977	-0.128773	1.71	10524	10244200	19	0.62	243"
"234	51.521982	-0.128762	2.30	10524	10244300	20	0.62	246"
"235	51.522003	-0.128750	2.84	10524	10244400	20	0.62	247"
"236	51.522005	-0.128725	3.30	10524	10244500	20	0.62	247"
"237	51.522002	-0.128697	2.50	10524	10244600	20	0.62	249"
"238	51.522003	-0.128683	1.57	10524	10244700	20	0.62	250"
"239	51.522003	-0.128667	1.52	10524	10244800	20	0.62	251"
"240	51.522008	-0.128660	1.47	10524	10244900	20	0.62	250"
"241	51.522012	-0.128648	1.67	10524	10245000	20	0.62	251"
"242	51.522022	-0.128642	2.06	10524	10245100	20	0.62	252"
"243	51.522027	-0.128608	2.06	10524	10245300	20	0.62	249"
"244	51.522028	-0.128590	1.27	10524	10245400	20	0.62	244"
"245	51.522030	-0.128570	1.53	10524	10245500	20	0.62	240"
"246	51.522030	-0.128548	2.39	10524	10245600	19	0.62	238"
"247	51.522033	-0.128522	2.12	10524	10245700	19	0.62	235"
"248	51.522033	-0.128503	2.20	10524	10245800	19	0.62	235"
"249	51.522042	-0.128485	2.61	10524	10245900	19	0.62	237"
"250	51.522050	-0.128470	2.52	10524	10250000	19	0.62	228"
"251	51.522060	-0.128457	2.49	10524	10250100	19	0.62	228"
"252	51.522070	-0.128442	2.70	10524	10250200	19	0.62	231"
"253	51.522078	-0.128423	2.74	10524	10250300	19	0.62	231"
"254	51.522090	-0.128415	2.81	10524	10250400	19	0.62	232"
"255	51.522112	-0.128408	2.81	10524	10250600	19	0.62	233"
"256	51.522118	-0.128403	2.81	10524	10250700	19	0.62	236"
"257	51.522125	-0.128393	2.49	10524	10250800	19	0.62	232"
"258	51.522132	-0.128385	1.81	10524	10250900	19	0.62	233"
"259	51.522132	-0.128382	0.00	10524	10251000	19	0.62	233"
"260	51.522137	-0.128375	0.00	10524	10251100	19	0.62	233"
"261	51.522138	-0.128377	0.00	10524	10251200	19	0.62	234"
"262	51.522138	-0.128377	0.00	10524	10251300	19	0.62	238"
"263	51.522138	-0.128377	0.00	10524	10251400	19	0.62	247"
"264	51.522162	-0.128380	1.12	10524	10251500	19	0.62	240"
"265	51.522170	-0.128392	2.36	10524	10251600	20	0.62	244"
"266	51.522205	-0.128430	2.93	10524	10251800	19	0.62	245"
"267	51.522218	-0.128438	2.54	10524	10251900	20	0.62	243"
"268	51.522228	-0.128448	2.35	10524	10252000	19	0.62	245"
"269	51.522243	-0.128452	2.35	10524	10252100	20	0.62	247"
"270	51.522260	-0.128452	4.13	10524	10252200	20	0.62	251"
"271	51.522262	-0.128445	2.37	10524	10252300	20	0.62	251"
"272	51.522265	-0.128442	1.77	10524	10252400	20	0.62	250"
"273	51.522270	-0.128445	1.15	10524	10252500	20	0.62	249"
"274	51.522275	-0.128447	1.62	10524	10252600	20	0.62	250"
"275	51.522278	-0.128438	1.61	10524	10252700	20	0.62	250"
"276	51.522280	-0.128432	1.31	10524	10252800	20	0.62	250"
"277	51.522285	-0.128423	0.00	10524	10252900	20	0.62	245"
"278	51.522318	-0.128443	0.00	10524	10253100	19	0.62	243"
"279	51.522330	-0.128458	0.00	10524	10253200	19	0.62	243"
"280	51.522347	-0.128478	0.00	10524	10253300	19	0.62	245"
"281	51.522365	-0.128493	3.08	10524	10253400	19	0.62	247"
"282	51.522373	-0.128497	3.54	10524	10253500	19	0.62	248"
"283	51.522380	-0.128507	3.19	10524	10253600	20	0.62	249"
"284	51.522380	-0.128505	1.55	10524	10253700	20	0.62	252"
"285	51.522387	-0.128515	1.58	10524	10253800	20	0.62	251"
"286	51.522390	-0.128512	0.00	10524	10253900	20	0.62	252"
"287	51.522403	-0.128523	0.00	10524	10254000	20	0.62	252"
"288	51.522423	-0.128538	2.27	10524	10254100	20	0.62	249"
"289	51.522447	-0.128568	1.70	10524	10254300	20	0.62	247"
"290	51.522457	-0.128600	1.70	10524	10254400	19	0.62	247"
"291	51.522460	-0.128602	1.70	10524	10254500	20	0.62	246"
"292	51.522460	-0.128597	1.62	10524	10254600	20	0.62	239"
"293	51.522467	-0.128603	1.70	10524	10254700	19	0.62	229"
"294	51.522473	-0.128607	1.80	10524	10254800	19	0.62	232"
"295	51.522477	-0.128603	2.09	10524	10254900	19	0.62	234"
"296	51.522475	-0.128597	1.78	10524	10255000	19	0.62	235"
"297	51.522445	-0.128590	0.00	10524	10255100	19	0.62	235"
"298	51.522442	-0.128592	0.00	10524	10255200	19	0.62	232"
"299	51.522442	-0.128595	0.00	10524	10255300	19	0.62	234"
"300	51.522442	-0.128595	0.00	10524	10255400	19	0.62	234"
"301	51.522463	-0.128652	0.00	10524	10255600	19	0.62	236"
"302	51.522480	-0.128680	1.71	10524	10255700	19	0.62	239"
"303	51.522495	-0.128712	2.81	10524	10255800	19	0.62	244"
"304	51.522517	-0.128745	3.31	10524	10255900	19	0.62	241"
"305	51.522530	-0.128757	3.29	10524	10260000	19	0.62	250"
"306	51.522607	-0.128853	2.30	10524	10260100	20	0.62	245"
"307	51.522625	-0.128877	2.34	10524	10260200	20	0.62	245"
"308	51.522638	-0.128885	2.62	10524	10260300	19	0.62	242"
"309	51.522658	-0.128907	3.03	10524	10260400	19	0.62	242"
"310	51.522670	-0.128925	2.78	10524	10260500	19	0.62	244"
"311	51.522678	-0.128948	2.22	10524	10260600	19	0.62	246"
"312	51.522720	-0.128973	2.60	10524	10260800	19	0.62	247"
"313	51.522742	-0.128992	2.60	10524	10260900	19	0.62	249"
"314	51.522755	-0.129003	2.60	10524	10261000	19	0.62	250"
"315	51.522772	-0.129022	2.60	10524	10261100	19	0.62	251"
"316	51.522782	-0.129030	2.32	10524	10261200	20	0.62	253"
"317	51.522795	-0.129040	2.69	10524	10261300	20	0.62	252"
"318	51.522803	-0.129047	2.95	10524	10261400	20	0.62	252"
"319	51.522810	-0.129057	2.45	10524	10261500	20	0.62	253"
"320	51.522810	-0.129068	1.74	10524	10261600	20	0.62	254"
"321	51.522805	-0.129085	1.55	10524	10261700	20	0.62	252"
"322	51.522810	-0.129088	1.20	10524	10261800	19	0.62	253"
"323	51.522813	-0.129097	1.53	10524	10261900	20	0.62	254"
"324	51.522827	-0.129118	1.53	10524	10262100	20	0.62	253"
"325	51.522833	-0.129123	2.26	10524	10262200	20	0.62	254"
"326	51.522850	-0.129127	1.82	10524	10262300	19	0.62	256"
"327	51.522868	-0.129120	1.12	10524	10262400	19	0.62	254"
"328	51.522882	-0.129122	1.38	10524	10262500	19	0.62	253"
"329	51.522902	-0.129125	2.46	10524	10262600	20	0.62	253"
"330	51.522922	-0.129125	2.05	10524	10262700	19	0.62	255"
"331	51.522943	-0.129117	1.10	10524	10262800	19	0.62	255"
"332	51.522957	-0.129113	1.50	10524	10262900	20	0.62	256"
"333	51.522975	-0.129110	1.43	10524	10263000	19	0.62	256"
"334	51.523008	-0.129110	2.15	10524	10263100	19	0.62	256"
"335	51.523042	-0.129107	2.07	10524	10263300	19	0.62	255"
"336	51.523055	-0.129112	2.07	10524	10263400	19	0.62	257"
"337	51.523063	-0.129118	2.07	10524	10263500	19	0.62	257"
"338	51.523072	-0.129127	2.07	10524	10263600	20	0.62	259"
"339	51.523082	-0.129133	2.37	10524	10263700	20	0.62	261"
"340	51.523093	-0.129152	2.16	10524	10263800	20	0.62	262"
"341	51.523097	-0.129168	1.39	10524	10263900	20	0.62	262"
"342	51.523098	-0.129162	0.00	10524	10264000	20	0.62	261"
"343	51.523108	-0.129155	0.00	10524	10264100	20	0.62	266"
"344	51.523120	-0.129157	1.78	10524	10264200	20	0.62	259"
"345	51.523130	-0.129158	1.81	10524	10264300	18	0.62	260"
"346	51.523145	-0.129162	1.89	10524	10264400	19	0.62	261"
"347	51.523167	-0.129172	1.88	10524	10264600	20	0.62	257"
"348	51.523178	-0.129183	1.85	10524	10264700	19	0.62	254"
"349	51.523188	-0.129195	2.26	10524	10264800	20	0.62	254"
"350	51.523195	-0.129205	2.26	10524	10264900	20	0.62	254"
"351	51.523202	-0.129217	2.04	10524	10265000	20	0.62	255"
"352	51.523210	-0.129225	2.03	10524	10265100	19	0.62	255"
"353	51.523213	-0.129233	1.70	10524	10265200	19	0.62	251"
"354	51.523223	-0.129247	2.00	10524	10265300	20	0.62	250"
"355	51.523227	-0.129253	1.36	10524	10265400	19	0.62	252"
"356	51.523233	-0.129260	1.31	10524	10265500	20	0.62	249"
"357	51.523240	-0.129267	1.39	10524	10265600	20	0.62	247"
"358	51.523262	-0.129275	2.16	10524	10265800	19	0.62	248"
"359	51.523272	-0.129278	2.16	10524	10265900	20	0.62	249"
"360	51.523283	-0.129287	1.20	10524	10270000	19	0.62	242"
"361	51.523283	-0.129298	1.54	10524	10270100	19	0.62	236"
"362	51.523275	-0.129323	1.54	10524	10270200	19	0.62	234"
"363	51.523272	-0.129345	0.00	10524	10270300	19	0.62	227"
"364	51.523268	-0.129360	0.00	10524	10270400	18	0.62	219"
"365	51.523283	-0.129370	1.12	10524	10270500	19	0.62	222"
"366	51.523293	-0.129387	2.28	10524	10270600	18	0.62	227"
"367	51.523298	-0.129400	2.35	10524	10270700	18	0.62	227"
"368	51.523307	-0.129412	1.94	10524	10270800	18	0.62	227"
"369	51.523313	-0.129420	1.36	10524	10270900	18	0.62	230"
